"id","clip","stimulus","trustworthy","wealthy","kind","intelligent","honest","educated","humorous","confident"
178,"taiwan_clip2","","3","3","3","3","3","4","2","3"
178,"taiwan_clip3","","3","3","3","3","3","3","2","3"
178,"taiwan_clip5","","2","3","3","3","2","3","2","2"
178,"taiwan_clip7","","2","3","3","3","2","3","2","2"
178,"tianjin_clip1","","3","3","3","3","4","3","3","4"
178,"tianjin_clip2","","4","3","3","3","3","3","4","4"
178,"tianjin_clip3","","4","3","3","3","4","3","4","4"
178,"tianjin_clip5","","3","3","3","3","3","3","2","3"
178,"tianjin_clip7","","4","3","3","4","4","3","3","4"
18,"beijing_clip1","","3","3","3","3","3","3","3","3"
18,"beijing_clip2","","3","3","3","3","3","3","3","3"
18,"beijing_clip3","","3","3","3","3","3","3","3","3"
18,"beijing_clip4","","3","3","3","3","3","3","3","3"
18,"beijing_clip5","","3","3","3","3","3","3","3","3"
18,"dongbei_clip1","","3","3","3","3","3","3","3","3"
18,"dongbei_clip2","","3","3","3","3","3","3","3","3"
18,"dongbei_clip3","","3","3","3","3","3","3","3","3"
18,"dongbei_clip5","","3","3","3","3","3","3","3","3"
18,"dongbei_clip7","","3","3","3","3","3","3","3","3"
18,"guangdong_clip1","","3","3","3","3","3","3","3","3"
18,"guangdong_clip2","","3","3","3","3","3","3","3","3"
18,"guangdong_clip3","","3","3","3","3","3","3","3","3"
18,"guangdong_clip5","","3","3","3","3","3","3","3","3"
18,"guangdong_clip7","","3","3","3","3","3","3","3","3"
18,"sichuan_clip1","","3","3","3","3","3","3","3","3"
18,"sichuan_clip2","","3","3","3","3","3","3","3","3"
18,"sichuan_clip3","","3","3","3","3","3","3","3","3"
18,"sichuan_clip5","","3","3","3","3","3","3","3","3"
18,"sichuan_clip7","","3","3","3","3","3","3","3","3"
18,"singapore_clip1","","3","3","3","3","3","3","3","3"
18,"singapore_clip2","","3","3","3","3","3","3","3","3"
18,"singapore_clip3","","3","3","3","3","3","3","3","3"
18,"singapore_clip5","","3","3","3","3","3","3","3","3"
18,"singapore_clip7","","3","3","3","3","3","3","3","3"
18,"standard_clip1","","3","3","3","3","3","3","3","3"
18,"standard_clip2","","3","3","3","3","3","3","3","3"
18,"standard_clip3","","3","3","3","3","3","3","3","3"
18,"standard_clip5","","3","3","3","3","3","3","3","3"
18,"standard_clip7","","3","3","3","3","3","3","3","3"
18,"taiwan_clip1","","3","3","3","3","3","3","3","3"
18,"taiwan_clip2","","3","3","3","3","3","3","3","3"
18,"taiwan_clip3","","3","3","3","3","3","3","3","3"
18,"taiwan_clip5","","3","3","3","3","3","3","3","3"
18,"taiwan_clip7","","3","3","3","3","3","3","3","3"
18,"tianjin_clip1","","3","3","3","3","3","3","3","3"
18,"tianjin_clip2","","3","3","3","3","3","3","3","3"
18,"tianjin_clip3","","3","3","3","3","3","3","3","3"
18,"tianjin_clip5","","3","3","3","3","3","3","3","3"
18,"tianjin_clip7","","3","3","3","3","3","3","3","3"
184,"beijing_clip1","","3","4","3","3","3","3","3","4"
184,"beijing_clip2","","4","3","3","3","3","4","3","4"
184,"beijing_clip3","","3","4","3","3","3","3","3","4"
184,"beijing_clip4","","3","3","3","3","3","3","3","4"
184,"beijing_clip5","","4","4","3","3","3","4","3","5"
184,"dongbei_clip1","","3","3","3","3","3","3","3","2"
184,"dongbei_clip2","","3","3","3","3","3","3","3","2"
184,"dongbei_clip3","","3","3","3","3","3","3","3","3"
184,"dongbei_clip5","","3","3","3","3","3","3","3","4"
184,"dongbei_clip7","","3","3","3","3","3","3","3","2"
184,"guangdong_clip1","","3","3","3","3","3","2","3","1"
184,"guangdong_clip2","","3","3","3","3","3","2","3","0"
184,"guangdong_clip3","","3","3","3","3","3","2","3","1"
184,"guangdong_clip5","","3","3","3","3","3","3","3","0"
184,"guangdong_clip7","","3","3","3","3","3","3","3","1"
184,"sichuan_clip1","","3","4","3","3","3","3","3","3"
184,"sichuan_clip2","","3","3","3","3","3","2","3","3"
184,"sichuan_clip3","","3","3","3","3","3","2","3","3"
184,"sichuan_clip5","","3","3","3","3","3","2","3","3"
184,"sichuan_clip7","","3","4","3","3","3","3","3","3"
184,"singapore_clip1","","3","3","3","3","3","3","3","2"
184,"singapore_clip2","","3","3","3","3","3","3","3","2"
184,"singapore_clip3","","3","4","3","3","3","3","3","2"
184,"singapore_clip5","","3","3","3","3","3","3","3","3"
184,"singapore_clip7","","3","3","3","3","3","3","3","4"
184,"standard_clip1","","3","4","3","3","3","3","3","3"
184,"standard_clip2","","3","3","3","3","3","3","3","4"
184,"standard_clip3","","3","3","3","3","3","3","3","3"
184,"standard_clip5","","3","3","3","3","3","4","3","4"
184,"standard_clip7","","3","4","3","3","3","4","3","3"
184,"taiwan_clip1","","3","3","3","3","3","3","3","3"
184,"taiwan_clip2","","2","3","3","3","3","3","3","3"
184,"taiwan_clip3","","3","3","3","3","3","3","3","2"
184,"taiwan_clip5","","3","3","3","3","3","3","3","3"
184,"taiwan_clip7","","3","3","3","3","3","3","3","3"
184,"tianjin_clip1","","3","4","3","3","3","4","3","4"
184,"tianjin_clip2","","3","3","3","3","3","2","3","3"
184,"tianjin_clip3","","3","3","3","3","3","2","3","3"
184,"tianjin_clip5","","3","3","3","3","3","2","3","3"
184,"tianjin_clip7","","4","4","3","3","3","4","3","4"
189,"beijing_clip1","","4","3","4","4","4","4","3","4"
189,"beijing_clip2","","4","3","3","4","4","4","3","4"
189,"beijing_clip3","","4","3","4","3","4","4","3","3"
189,"beijing_clip4","","4","4","4","4","4","5","3","4"
189,"beijing_clip5","","3","3","3","4","4","4","2","2"
189,"dongbei_clip1","","4","2","4","3","4","2","3","3"
189,"dongbei_clip2","","4","2","4","3","4","2","3","2"
189,"dongbei_clip3","","3","1","2","3","4","2","2","1"
189,"dongbei_clip5","","4","2","4","3","4","3","2","2"
189,"dongbei_clip7","","4","2","3","3","4","2","2","3"
189,"guangdong_clip1","","4","2","4","3","4","3","3","2"
189,"guangdong_clip2","","3","2","3","3","4","2","3","1"
189,"guangdong_clip3","","4","2","4","3","4","3","3","2"
189,"guangdong_clip5","","3","1","3","3","4","1","2","1"
189,"guangdong_clip7","","4","2","4","3","4","4","3","1"
189,"sichuan_clip1","","3","2","4","3","4","2","3","3"
189,"sichuan_clip2","","3","1","3","3","4","1","4","3"
189,"sichuan_clip3","","4","2","4","2","4","2","3","3"
189,"sichuan_clip5","","4","2","3","3","3","2","2","3"
189,"sichuan_clip7","","3","1","3","3","4","1","3","3"
189,"singapore_clip1","","4","3","4","4","4","4","3","3"
189,"singapore_clip2","","4","3","4","3","4","4","3","4"
189,"singapore_clip3","","4","3","4","3","5","3","3","4"
189,"singapore_clip5","","4","3","4","4","4","3","3","3"
189,"singapore_clip7","","4","2","4","3","4","3","3","3"
189,"standard_clip1","","4","3","4","4","4","4","3","4"
189,"standard_clip2","","4","3","4","5","4","5","3","5"
189,"standard_clip3","","4","4","3","4","4","4","2","4"
189,"standard_clip5","","3","4","4","4","4","5","3","5"
189,"standard_clip7","","4","3","4","4","4","5","3","4"
189,"taiwan_clip1","","4","3","3","4","4","4","2","3"
189,"taiwan_clip2","","4","3","3","3","4","4","1","3"
189,"taiwan_clip3","","3","3","3","3","4","4","1","3"
189,"taiwan_clip5","","4","3","3","3","4","4","2","3"
189,"taiwan_clip7","","3","3","2","3","4","4","2","3"
189,"tianjin_clip1","","4","2","4","3","4","1","3","3"
189,"tianjin_clip2","","4","2","3","3","4","2","3","3"
189,"tianjin_clip3","","4","2","3","3","4","3","2","3"
189,"tianjin_clip5","","2","2","2","3","3","3","1","3"
189,"tianjin_clip7","","3","3","3","4","4","4","2","3"
191,"beijing_clip1","","3","3","3","3","3","3","3","3"
191,"beijing_clip2","","3","3","3","3","3","3","3","3"
191,"beijing_clip3","","3","3","3","3","3","3","3","3"
191,"beijing_clip4","","3","3","3","3","3","3","3","3"
191,"beijing_clip5","","3","3","3","3","3","3","3","3"
191,"dongbei_clip1","","3","3","3","3","3","3","3","3"
191,"dongbei_clip2","","3","3","3","3","4","3","3","3"
191,"dongbei_clip3","","3","3","3","3","3","3","3","3"
191,"dongbei_clip5","","3","3","3","3","3","3","3","3"
191,"dongbei_clip7","","3","3","3","3","3","3","3","3"
191,"guangdong_clip1","","3","3","3","3","3","3","3","3"
191,"guangdong_clip2","","3","3","3","3","3","3","3","3"
191,"guangdong_clip3","","3","3","3","3","3","3","3","3"
191,"guangdong_clip5","","3","3","3","3","3","3","3","3"
191,"guangdong_clip7","","3","3","3","3","3","3","3","3"
191,"sichuan_clip1","","3","3","3","3","3","3","3","3"
191,"sichuan_clip2","","3","3","3","3","3","3","3","3"
191,"sichuan_clip3","","3","3","3","3","3","3","3","3"
191,"sichuan_clip5","","3","3","4","3","4","3","3","3"
191,"sichuan_clip7","","3","3","3","3","3","3","3","3"
191,"singapore_clip1","","3","3","3","3","3","3","3","3"
191,"singapore_clip2","","3","3","3","3","3","3","3","3"
191,"singapore_clip3","","3","3","3","3","3","3","3","3"
191,"singapore_clip5","","3","3","3","3","3","3","3","3"
191,"singapore_clip7","","3","3","3","3","5","3","3","3"
191,"standard_clip1","","3","3","3","3","3","3","3","3"
191,"standard_clip2","","3","3","3","3","3","3","3","3"
191,"standard_clip3","","4","3","3","3","3","3","3","3"
191,"standard_clip5","","5","4","5","3","3","5","3","3"
191,"standard_clip7","","3","3","3","3","3","3","3","3"
191,"taiwan_clip1","","3","3","3","3","3","3","3","3"
191,"taiwan_clip2","","3","3","3","3","3","3","3","3"
191,"taiwan_clip3","","3","3","3","3","3","3","3","3"
191,"taiwan_clip5","","3","3","3","3","3","3","3","3"
191,"taiwan_clip7","","3","3","3","3","3","3","3","3"
191,"tianjin_clip1","","3","3","3","3","3","3","3","3"
191,"tianjin_clip2","","3","3","3","3","3","3","3","3"
191,"tianjin_clip3","","3","3","3","3","3","3","3","3"
191,"tianjin_clip5","","3","3","4","3","3","3","3","3"
191,"tianjin_clip7","","3","3","3","3","3","3","3","3"
195,"beijing_clip1","","3","4","3","3","3","3","3","3"
195,"beijing_clip2","","3","3","3","3","3","3","3","3"
195,"beijing_clip3","","3","3","3","3","3","3","3","3"
195,"beijing_clip4","","3","3","3","3","3","3","3","3"
195,"beijing_clip5","","3","3","3","3","3","3","3","3"
195,"dongbei_clip1","","3","3","3","3","3","3","3","3"
195,"dongbei_clip2","","3","3","3","3","3","3","3","3"
195,"dongbei_clip3","","3","3","3","3","3","3","3","3"
195,"dongbei_clip5","","3","4","3","3","3","3","3","3"
195,"dongbei_clip7","","3","3","3","3","3","3","3","3"
195,"guangdong_clip1","","3","4","3","3","3","3","3","3"
195,"guangdong_clip2","","3","3","3","3","3","3","3","3"
195,"guangdong_clip3","","3","3","3","3","3","3","3","3"
195,"guangdong_clip5","","3","3","3","3","3","3","3","3"
195,"guangdong_clip7","","3","3","3","3","3","3","3","3"
195,"sichuan_clip1","","3","3","3","3","3","3","3","3"
195,"sichuan_clip2","","3","2","3","3","3","3","4","3"
195,"sichuan_clip3","","3","3","3","3","3","3","3","3"
195,"sichuan_clip5","","3","3","3","3","3","3","3","3"
195,"sichuan_clip7","","3","3","3","3","3","3","3","3"
195,"singapore_clip1","","3","3","3","3","3","3","3","3"
195,"singapore_clip2","","3","3","3","3","3","3","3","3"
195,"singapore_clip3","","3","3","3","3","3","3","3","3"
195,"singapore_clip5","","3","3","3","3","3","3","3","3"
195,"singapore_clip7","","3","3","4","3","3","3","3","4"
195,"standard_clip1","","3","3","3","3","3","3","3","3"
195,"standard_clip2","","3","3","3","3","3","3","3","3"
195,"standard_clip3","","3","3","3","3","3","3","3","3"
195,"standard_clip5","","3","3","3","3","3","3","3","3"
195,"standard_clip7","","3","3","4","3","3","3","3","3"
195,"taiwan_clip1","","3","3","3","3","3","3","3","3"
195,"taiwan_clip2","","3","3","3","3","3","3","3","3"
195,"taiwan_clip3","","3","3","3","3","3","3","3","3"
195,"taiwan_clip5","","3","3","3","3","3","3","3","3"
195,"taiwan_clip7","","3","3","3","3","3","3","3","3"
195,"tianjin_clip1","","3","4","3","3","3","3","3","3"
195,"tianjin_clip2","","3","3","3","3","3","3","3","3"
195,"tianjin_clip3","","3","3","3","3","3","3","3","3"
195,"tianjin_clip5","","3","3","3","3","3","3","3","3"
195,"tianjin_clip7","","3","4","3","3","3","3","3","3"
202,"beijing_clip1","","4","4","4","4","3","4","4","4"
202,"beijing_clip2","","5","4","4","4","4","5","5","5"
202,"beijing_clip3","","4","4","4","4","5","4","5","5"
202,"beijing_clip4","","5","5","5","5","5","5","5","5"
202,"beijing_clip5","","5","5","5","5","5","4","4","4"
202,"dongbei_clip1","","5","4","4","5","4","4","5","5"
202,"dongbei_clip2","","5","5","4","5","4","4","5","5"
202,"dongbei_clip3","","5","4","4","5","5","4","5","5"
202,"dongbei_clip5","","5","5","5","5","5","5","5","5"
202,"dongbei_clip7","","5","5","5","4","5","5","4","5"
202,"guangdong_clip1","","4","4","4","4","4","4","4","4"
202,"guangdong_clip2","","4","4","4","4","5","3","4","5"
202,"guangdong_clip3","","3","3","3","3","3","3","3","4"
202,"guangdong_clip5","","3","3","3","3","3","3","3","2"
202,"guangdong_clip7","","5","5","4","5","5","4","5","5"
202,"sichuan_clip1","","5","5","5","5","5","5","4","5"
202,"sichuan_clip2","","5","5","5","5","5","5","5","5"
202,"sichuan_clip3","","4","4","4","4","4","4","5","4"
202,"sichuan_clip5","","3","3","4","4","3","3","3","5"
202,"sichuan_clip7","","3","3","3","3","4","3","4","4"
202,"singapore_clip1","","3","3","3","3","4","3","4","4"
202,"singapore_clip2","","3","3","3","3","4","3","4","4"
202,"singapore_clip3","","4","4","4","4","4","4","4","4"
202,"singapore_clip5","","3","4","4","3","4","3","4","4"
202,"singapore_clip7","","3","3","3","3","3","3","3","4"
202,"standard_clip1","","5","5","5","5","5","5","5","5"
202,"standard_clip2","","4","4","4","4","4","4","4","4"
202,"standard_clip3","","4","4","4","4","5","5","5","5"
202,"standard_clip5","","5","5","5","5","5","5","5","4"
202,"standard_clip7","","4","4","4","4","5","4","4","5"
202,"taiwan_clip1","","4","4","4","4","4","4","4","4"
202,"taiwan_clip2","","3","4","3","4","4","3","4","4"
202,"taiwan_clip3","","4","3","3","3","4","3","2","4"
202,"taiwan_clip5","","3","3","4","3","3","3","4","4"
202,"taiwan_clip7","","3","3","3","3","4","3","4","4"
202,"tianjin_clip1","","4","5","5","5","5","4","5","5"
202,"tianjin_clip2","","4","5","5","5","4","5","4","4"
202,"tianjin_clip3","","5","5","5","5","5","5","5","5"
202,"tianjin_clip5","","5","5","5","5","5","5","5","5"
202,"tianjin_clip7","","4","5","5","4","4","5","5","5"
212,"beijing_clip1","","0","6","6","5","0","5","1","1"
212,"beijing_clip2","","0","6","6","5","0","5","1","1"
212,"beijing_clip3","","1","1","0","0","1","0","2","2"
212,"beijing_clip4","","6","5","5","4","6","4","0","0"
212,"beijing_clip5","","1","6","5","3","0","4","4","2"
212,"dongbei_clip1","","3","2","2","1","3","1","4","4"
212,"dongbei_clip2","","4","4","3","3","4","3","5","5"
212,"dongbei_clip3","","4","5","5","6","4","6","3","3"
212,"dongbei_clip5","","5","5","4","4","5","4","6","6"
212,"dongbei_clip7","","1","3","4","6","2","5","0","0"
212,"guangdong_clip1","","5","4","4","3","5","3","6","6"
212,"guangdong_clip2","","4","4","3","3","4","3","5","5"
212,"guangdong_clip3","","1","3","4","6","2","5","0","0"
212,"guangdong_clip5","","0","6","6","5","0","5","1","1"
212,"guangdong_clip7","","2","2","1","1","2","1","3","3"
212,"sichuan_clip1","","5","5","4","4","5","4","6","6"
212,"sichuan_clip2","","2","0","6","4","1","5","5","3"
212,"sichuan_clip3","","1","6","5","3","0","4","4","2"
212,"sichuan_clip5","","0","5","4","2","6","3","4","1"
212,"sichuan_clip7","","6","6","0","0","6","0","5","5"
212,"singapore_clip1","","4","3","3","2","4","2","5","5"
212,"singapore_clip2","","3","1","0","5","2","6","6","4"
212,"singapore_clip3","","6","5","5","4","6","4","0","0"
212,"singapore_clip5","","6","4","3","1","5","2","2","0"
212,"singapore_clip7","","4","5","5","6","4","6","3","3"
212,"standard_clip1","","4","3","3","2","4","2","5","5"
212,"standard_clip2","","5","6","6","0","5","0","4","4"
212,"standard_clip3","","5","6","6","0","5","0","4","4"
212,"standard_clip5","","5","4","4","3","5","3","6","6"
212,"standard_clip7","","2","4","5","0","3","6","1","1"
212,"taiwan_clip1","","3","1","0","5","2","6","6","4"
212,"taiwan_clip2","","3","3","2","2","3","2","4","4"
212,"taiwan_clip3","","5","5","6","6","5","6","4","4"
212,"taiwan_clip5","","3","2","2","1","3","1","4","4"
212,"taiwan_clip7","","5","5","6","6","5","6","4","4"
212,"tianjin_clip1","","0","5","4","2","6","3","3","1"
212,"tianjin_clip2","","2","4","5","0","3","6","1","1"
212,"tianjin_clip3","","2","0","6","4","1","5","5","3"
212,"tianjin_clip5","","6","6","5","5","6","5","0","0"
212,"tianjin_clip7","","6","6","5","5","6","5","0","0"
217,"beijing_clip1","","4","3","3","3","4","4","3","4"
217,"beijing_clip2","","5","3","3","3","5","3","3","4"
217,"beijing_clip3","","5","3","3","3","3","3","3","4"
217,"beijing_clip4","","4","3","3","3","3","3","4","4"
217,"beijing_clip5","","4","3","3","4","4","4","3","4"
217,"dongbei_clip1","","3","3","3","3","4","3","3","2"
217,"dongbei_clip2","","4","3","4","3","4","3","3","2"
217,"dongbei_clip3","","4","3","3","3","3","3","3","3"
217,"dongbei_clip5","","2","3","3","3","2","3","2","2"
217,"dongbei_clip7","","5","3","3","3","4","4","3","3"
217,"guangdong_clip1","","3","3","3","3","3","3","3","2"
217,"guangdong_clip2","","3","3","3","3","4","3","3","2"
217,"guangdong_clip3","","2","3","3","3","3","3","2","2"
217,"guangdong_clip5","","2","3","3","3","3","3","2","2"
217,"guangdong_clip7","","3","3","3","2","3","2","3","2"
217,"sichuan_clip1","","3","3","3","3","3","3","3","2"
217,"sichuan_clip2","","3","3","3","3","4","3","3","3"
217,"sichuan_clip3","","3","3","3","3","4","3","3","2"
217,"sichuan_clip5","","4","3","3","3","3","3","3","3"
217,"sichuan_clip7","","4","3","3","4","3","4","3","4"
217,"singapore_clip1","","3","3","3","3","3","3","4","4"
217,"singapore_clip2","","4","3","3","4","4","4","3","4"
217,"singapore_clip3","","3","3","3","3","4","3","3","5"
217,"singapore_clip5","","3","3","4","3","3","3","3","3"
217,"singapore_clip7","","3","3","3","4","3","3","3","3"
217,"standard_clip1","","4","3","4","4","4","4","3","4"
217,"standard_clip2","","4","3","4","3","4","4","3","4"
217,"standard_clip3","","5","3","5","3","5","3","3","5"
217,"standard_clip5","","3","3","3","3","3","3","3","4"
217,"standard_clip7","","4","3","4","4","4","4","3","4"
217,"taiwan_clip1","","2","3","3","3","3","3","3","2"
217,"taiwan_clip2","","3","3","3","3","4","3","3","3"
217,"taiwan_clip3","","3","3","3","3","3","3","2","3"
217,"taiwan_clip5","","3","3","3","3","4","3","2","2"
217,"taiwan_clip7","","3","3","3","3","4","3","2","2"
217,"tianjin_clip1","","3","3","3","3","3","3","3","3"
217,"tianjin_clip2","","5","3","4","4","4","4","3","5"
217,"tianjin_clip3","","4","3","3","3","3","3","3","4"
217,"tianjin_clip5","","4","3","4","3","3","3","3","2"
217,"tianjin_clip7","","3","3","3","4","3","4","3","3"
245,"beijing_clip1","","3","3","3","3","3","3","3","3"
245,"beijing_clip2","","4","4","4","4","4","4","4","4"
245,"beijing_clip3","","3","3","3","3","3","3","3","3"
245,"beijing_clip4","","3","3","3","3","3","3","3","3"
245,"beijing_clip5","","3","4","3","3","3","3","4","3"
245,"dongbei_clip1","","3","3","3","3","3","3","3","3"
245,"dongbei_clip2","","3","3","3","3","3","3","3","3"
245,"dongbei_clip3","","3","3","3","3","3","3","3","3"
245,"dongbei_clip5","","3","3","3","3","3","3","3","3"
245,"dongbei_clip7","","3","3","3","3","3","3","3","3"
245,"guangdong_clip1","","3","5","3","3","3","3","3","3"
245,"guangdong_clip2","","3","3","3","3","3","3","3","3"
245,"guangdong_clip3","","3","4","3","3","3","3","3","3"
245,"guangdong_clip5","","3","3","3","2","3","2","3","2"
245,"guangdong_clip7","","3","3","3","3","3","3","3","3"
245,"sichuan_clip1","","3","3","3","3","3","3","3","3"
245,"sichuan_clip2","","3","3","3","3","3","3","3","3"
245,"sichuan_clip3","","4","3","5","3","3","3","3","3"
245,"sichuan_clip5","","3","3","3","3","3","3","3","3"
245,"sichuan_clip7","","3","3","3","3","3","3","3","3"
245,"singapore_clip1","","3","3","3","3","3","3","3","3"
245,"singapore_clip2","","3","3","3","3","3","3","3","3"
245,"singapore_clip3","","3","3","3","3","3","3","3","3"
245,"singapore_clip5","","3","3","3","4","3","3","3","3"
245,"singapore_clip7","","3","3","3","3","3","3","3","3"
245,"standard_clip1","","3","3","3","3","3","3","3","3"
245,"standard_clip2","","3","3","3","3","3","3","3","3"
245,"standard_clip3","","3","3","3","3","3","3","3","3"
245,"standard_clip5","","3","3","3","3","3","3","3","3"
245,"standard_clip7","","3","3","3","3","3","3","3","3"
245,"taiwan_clip1","","3","3","3","3","3","3","3","3"
245,"taiwan_clip2","","3","3","3","3","3","3","3","3"
245,"taiwan_clip3","","3","3","3","3","3","3","3","3"
245,"taiwan_clip5","","3","3","3","3","3","3","3","3"
245,"taiwan_clip7","","3","3","3","3","3","3","3","3"
245,"tianjin_clip1","","3","3","3","3","3","3","3","3"
245,"tianjin_clip2","","3","3","3","3","3","3","3","3"
245,"tianjin_clip3","","3","3","3","3","3","3","3","3"
245,"tianjin_clip5","","3","3","3","3","3","3","3","3"
245,"tianjin_clip7","","3","3","3","3","3","3","3","3"
249,"beijing_clip1","","5","5","5","5","4","5","5","5"
249,"beijing_clip2","","5","5","5","6","5","6","4","5"
249,"beijing_clip3","","5","5","5","5","4","5","5","5"
249,"beijing_clip4","","5","5","5","5","5","5","5","6"
249,"beijing_clip5","","5","5","6","5","5","5","4","5"
249,"dongbei_clip1","","4","5","4","5","5","5","5","5"
249,"dongbei_clip2","","5","5","5","5","5","5","5","4"
249,"dongbei_clip3","","5","4","4","5","4","4","4","4"
249,"dongbei_clip5","","5","4","5","5","5","4","5","5"
249,"dongbei_clip7","","5","5","5","6","5","5","5","6"
249,"guangdong_clip1","","5","5","5","5","4","6","6","5"
249,"guangdong_clip2","","5","5","5","5","5","5","5","5"
249,"guangdong_clip3","","5","4","5","5","5","6","5","5"
249,"guangdong_clip5","","5","4","5","5","6","5","6","4"
249,"guangdong_clip7","","5","5","5","5","5","5","5","5"
249,"sichuan_clip1","","5","5","5","5","5","5","5","5"
249,"sichuan_clip2","","5","5","5","5","4","5","5","5"
249,"sichuan_clip3","","5","4","6","5","6","5","5","5"
249,"sichuan_clip5","","5","5","5","5","5","4","5","5"
249,"sichuan_clip7","","5","4","5","5","4","5","5","5"
249,"singapore_clip1","","5","5","5","6","5","6","5","5"
249,"singapore_clip2","","5","5","5","5","5","5","5","5"
249,"singapore_clip3","","5","5","5","5","5","5","4","5"
249,"singapore_clip5","","5","5","5","5","6","5","6","5"
249,"singapore_clip7","","5","4","5","5","5","5","5","4"
249,"standard_clip1","","5","5","5","6","5","5","5","5"
249,"standard_clip2","","5","5","4","6","5","6","5","6"
249,"standard_clip3","","5","4","4","5","5","5","4","5"
249,"standard_clip5","","5","5","6","5","6","5","5","6"
249,"standard_clip7","","5","5","5","6","5","6","5","5"
249,"taiwan_clip1","","5","6","5","5","4","5","4","5"
249,"taiwan_clip2","","5","5","5","5","5","5","5","6"
249,"taiwan_clip3","","5","5","5","5","5","5","6","5"
249,"taiwan_clip5","","5","5","5","5","5","5","5","5"
249,"taiwan_clip7","","5","5","5","6","5","6","5","6"
249,"tianjin_clip1","","5","4","5","5","6","4","5","6"
249,"tianjin_clip2","","5","5","5","5","5","5","5","5"
249,"tianjin_clip3","","5","4","5","5","5","5","5","6"
249,"tianjin_clip5","","6","5","5","5","6","5","5","5"
249,"tianjin_clip7","","4","4","5","5","5","4","5","5"
257,"beijing_clip1","","3","3","3","3","3","3","3","3"
257,"beijing_clip2","","4","4","4","4","4","3","3","4"
257,"beijing_clip3","","4","4","4","4","4","4","4","4"
257,"beijing_clip4","","3","3","3","3","3","3","3","3"
257,"beijing_clip5","","4","4","4","4","4","4","4","4"
257,"dongbei_clip1","","3","3","3","3","3","3","3","3"
257,"dongbei_clip2","","4","4","4","4","4","4","4","4"
257,"dongbei_clip3","","4","4","4","4","4","4","4","4"
257,"dongbei_clip5","","4","4","4","4","4","4","4","4"
257,"dongbei_clip7","","3","3","3","3","3","3","3","3"
257,"guangdong_clip1","","3","3","3","3","3","3","3","3"
257,"guangdong_clip2","","3","3","3","3","3","3","3","3"
257,"guangdong_clip3","","4","4","4","4","4","4","4","4"
257,"guangdong_clip5","","3","3","3","2","3","3","3","3"
257,"guangdong_clip7","","4","4","4","4","4","4","4","4"
257,"sichuan_clip1","","3","3","3","3","3","3","3","3"
257,"sichuan_clip2","","4","4","4","4","4","4","4","4"
257,"sichuan_clip3","","3","3","3","3","3","3","3","3"
257,"sichuan_clip5","","3","3","3","3","3","3","3","3"
257,"sichuan_clip7","","4","4","4","4","4","4","4","4"
257,"singapore_clip1","","3","3","3","3","3","3","3","3"
257,"singapore_clip2","","4","4","4","4","4","4","4","4"
257,"singapore_clip3","","3","3","3","3","3","3","3","3"
257,"singapore_clip5","","4","4","4","4","4","4","4","4"
257,"singapore_clip7","","4","4","4","4","4","4","4","4"
257,"standard_clip1","","4","4","4","4","4","4","4","4"
257,"standard_clip2","","3","3","3","3","3","3","3","3"
257,"standard_clip3","","3","3","3","3","3","3","3","3"
257,"standard_clip5","","4","4","4","4","4","4","4","4"
257,"standard_clip7","","4","4","4","4","4","4","3","4"
257,"taiwan_clip1","","3","3","3","3","3","3","3","3"
257,"taiwan_clip2","","3","3","3","3","3","3","3","3"
257,"taiwan_clip3","","3","3","3","3","3","3","3","3"
257,"taiwan_clip5","","3","3","3","3","3","3","3","3"
257,"taiwan_clip7","","3","3","3","3","3","3","3","3"
257,"tianjin_clip1","","3","3","3","3","3","3","3","3"
257,"tianjin_clip2","","3","3","3","3","3","3","3","3"
257,"tianjin_clip3","","3","3","3","3","3","3","3","3"
257,"tianjin_clip5","","4","2","3","4","3","4","3","3"
257,"tianjin_clip7","","3","3","3","3","3","3","3","3"
264,"beijing_clip1","","3","3","3","3","4","3","3","4"
264,"beijing_clip2","","3","3","3","3","3","3","3","3"
264,"beijing_clip3","","3","4","3","3","3","3","3","3"
264,"beijing_clip4","","3","3","3","4","3","5","3","3"
264,"beijing_clip5","","3","3","3","4","3","4","3","3"
264,"dongbei_clip1","","3","3","3","3","3","3","4","3"
264,"dongbei_clip2","","3","3","3","3","3","3","3","4"
264,"dongbei_clip3","","3","3","3","3","4","3","3","3"
264,"dongbei_clip5","","3","3","3","3","3","3","3","3"
264,"dongbei_clip7","","3","3","3","4","3","4","3","3"
264,"guangdong_clip1","","3","3","3","3","3","3","3","4"
264,"guangdong_clip2","","4","2","3","3","4","3","3","4"
264,"guangdong_clip3","","3","3","3","3","4","3","3","3"
264,"guangdong_clip5","","3","3","3","3","3","3","3","3"
264,"guangdong_clip7","","3","3","3","3","3","4","3","4"
264,"sichuan_clip1","","3","3","3","3","3","3","3","3"
264,"sichuan_clip2","","4","3","4","3","3","3","3","3"
264,"sichuan_clip3","","3","3","3","3","3","2","3","3"
264,"sichuan_clip5","","1","3","3","2","3","2","2","3"
264,"sichuan_clip7","","3","3","3","3","3","3","3","3"
264,"singapore_clip1","","3","3","3","3","4","3","3","3"
264,"singapore_clip2","","3","3","3","4","3","3","3","3"
264,"singapore_clip3","","4","3","3","3","3","3","3","3"
