"id","clip","stimulus","trustworthy","wealthy","kind","intelligent","honest","educated","humorous","confident"
160,"tianjin_clip5","","3","3","3","3","3","3","3","3"
160,"tianjin_clip7","","3","3","3","3","3","3","3","3"
167,"attention_check_agree","","6","6","6","6","6","6","6","6"
167,"attention_check_disagree","","0","0","0","0","0","0","0","0"
167,"attention_check_neutral","","3","3","3","3","3","3","3","3"
167,"beijing_clip1","","3","2","3","3","2","1","3","3"
167,"beijing_clip2","","4","1","3","3","5","2","2","2"
167,"beijing_clip3","","3","2","3","2","3","3","3","3"
167,"beijing_clip4","","2","1","1","1","3","3","3","3"
167,"beijing_clip5","","4","2","2","4","4","3","3","5"
167,"dongbei_clip1","","2","2","3","2","2","3","3","3"
167,"dongbei_clip2","","2","2","3","2","3","2","3","3"
167,"dongbei_clip3","","3","2","2","3","3","2","3","2"
167,"dongbei_clip5","","3","2","3","2","4","2","3","2"
167,"dongbei_clip7","","1","3","3","2","2","2","3","1"
167,"guangdong_clip1","","3","1","3","2","2","4","3","3"
167,"guangdong_clip2","","4","2","2","2","4","2","2","2"
167,"guangdong_clip3","","1","2","3","1","2","1","2","0"
167,"guangdong_clip5","","1","2","3","1","2","1","3","0"
167,"guangdong_clip7","","2","2","2","2","4","2","3","2"
167,"sichuan_clip1","","3","2","3","2","2","2","3","2"
167,"sichuan_clip2","","2","2","2","2","2","2","3","3"
167,"sichuan_clip3","","2","1","1","2","2","3","3","3"
167,"sichuan_clip5","","2","1","2","2","3","3","3","4"
167,"sichuan_clip7","","2","2","2","2","2","2","3","3"
167,"singapore_clip1","","4","2","3","4","3","3","3","3"
167,"singapore_clip2","","1","1","1","1","2","3","3","3"
167,"singapore_clip3","","2","2","3","2","4","2","2","4"
167,"singapore_clip5","","3","2","2","3","4","2","3","3"
167,"singapore_clip7","","2","2","3","2","2","3","3","3"
167,"standard_clip1","","2","2","3","3","2","2","2","4"
167,"standard_clip2","","5","3","2","4","4","4","3","5"
167,"standard_clip3","","2","2","2","2","2","3","3","3"
167,"standard_clip5","","4","3","4","3","4","4","3","5"
167,"standard_clip7","","4","3","3","4","3","2","3","3"
167,"taiwan_clip1","","2","2","3","2","3","2","3","3"
167,"taiwan_clip2","","4","2","2","2","4","2","3","4"
167,"taiwan_clip3","","2","2","2","3","4","3","3","2"
167,"taiwan_clip5","","4","2","3","3","3","2","2","2"
167,"taiwan_clip7","","2","2","3","2","3","3","2","3"
167,"tianjin_clip1","","2","1","3","1","1","3","3","3"
167,"tianjin_clip2","","3","2","2","3","1","3","3","2"
167,"tianjin_clip3","","2","2","3","2","3","2","3","2"
167,"tianjin_clip5","","2","2","2","3","3","2","3","3"
167,"tianjin_clip7","","2","2","3","3","2","2","3","3"
17,"attention_check_agree","","6","6","6","6","6","6","6","6"
17,"attention_check_disagree","","0","0","0","0","0","0","0","0"
17,"attention_check_neutral","","3","3","3","3","3","3","3","3"
17,"beijing_clip1","","4","3","4","4","4","4","3","4"
17,"beijing_clip2","","3","3","3","3","4","4","3","4"
17,"beijing_clip3","","3","3","4","3","4","4","3","4"
17,"beijing_clip4","","3","3","3","3","4","4","3","4"
17,"beijing_clip5","","3","3","3","4","4","4","3","5"
17,"dongbei_clip1","","3","3","3","3","4","3","2","2"
17,"dongbei_clip2","","3","3","3","3","4","3","2","4"
17,"dongbei_clip3","","3","2","3","3","4","3","2","2"
17,"dongbei_clip5","","3","3","3","3","4","3","2","4"
17,"dongbei_clip7","","3","3","4","3","4","3","2","2"
17,"guangdong_clip1","","3","3","3","3","4","3","2","2"
17,"guangdong_clip2","","3","3","3","3","3","3","2","1"
17,"guangdong_clip3","","3","3","3","3","4","2","2","2"
17,"guangdong_clip5","","3","3","3","3","4","3","2","2"
17,"guangdong_clip7","","3","3","3","3","4","3","2","2"
17,"sichuan_clip1","","3","3","3","3","4","3","2","2"
17,"sichuan_clip2","","3","3","4","3","4","3","3","3"
17,"sichuan_clip3","","3","3","4","3","4","2","2","3"
17,"sichuan_clip5","","2","3","3","3","3","3","2","1"
17,"sichuan_clip7","","3","3","3","3","3","3","2","3"
17,"singapore_clip1","","3","3","4","3","4","3","3","3"
17,"singapore_clip2","","3","3","4","3","4","3","3","3"
17,"singapore_clip3","","4","3","4","3","4","3","3","3"
17,"singapore_clip5","","3","3","3","3","4","3","2","3"
17,"singapore_clip7","","3","3","3","3","4","3","3","3"
17,"standard_clip1","","3","3","3","4","4","4","3","4"
17,"standard_clip2","","4","3","4","4","4","4","3","5"
17,"standard_clip3","","3","3","4","3","4","4","3","4"
17,"standard_clip5","","3","3","4","4","4","4","4","4"
17,"standard_clip7","","4","3","4","4","4","4","3","4"
17,"taiwan_clip1","","3","3","3","3","3","3","2","2"
17,"taiwan_clip2","","3","3","3","3","4","4","2","4"
17,"taiwan_clip3","","3","3","3","3","3","3","1","3"
17,"taiwan_clip5","","3","3","3","3","3","3","1","2"
17,"taiwan_clip7","","3","3","3","3","3","3","1","2"
17,"tianjin_clip1","","3","2","3","3","4","2","3","3"
17,"tianjin_clip2","","3","3","3","3","4","4","3","4"
17,"tianjin_clip3","","3","2","3","3","4","3","2","3"
17,"tianjin_clip5","","3","3","3","3","4","3","2","3"
17,"tianjin_clip7","","4","3","4","3","4","4","3","3"
175,"attention_check_agree","","6","6","6","6","6","6","6","6"
175,"attention_check_disagree","","0","0","0","0","0","0","0","0"
175,"attention_check_neutral","","3","3","3","3","3","3","3","3"
175,"beijing_clip1","","4","5","2","4","5","3","2","5"
175,"beijing_clip2","","4","5","3","4","4","4","3","5"
175,"beijing_clip3","","4","4","3","4","2","4","2","5"
175,"beijing_clip4","","4","5","4","5","5","3","3","5"
175,"beijing_clip5","","5","5","4","5","5","3","3","5"
175,"dongbei_clip1","","3","3","3","4","4","3","2","4"
175,"dongbei_clip2","","3","3","2","3","4","3","3","2"
175,"dongbei_clip3","","2","5","2","3","4","3","2","4"
175,"dongbei_clip5","","2","4","2","3","4","3","2","4"
175,"dongbei_clip7","","4","2","3","4","4","3","3","3"
175,"guangdong_clip1","","4","3","3","3","5","3","2","2"
175,"guangdong_clip2","","2","3","2","3","4","2","2","3"
175,"guangdong_clip3","","3","3","2","3","4","3","1","2"
175,"guangdong_clip5","","3","2","2","3","1","3","1","2"
175,"guangdong_clip7","","3","3","2","3","4","3","1","3"
175,"sichuan_clip1","","4","3","3","4","4","3","4","4"
175,"sichuan_clip2","","4","3","4","3","4","3","4","3"
175,"sichuan_clip3","","4","3","4","4","4","3","3","4"
175,"sichuan_clip5","","3","2","2","4","4","3","2","4"
175,"sichuan_clip7","","2","3","2","3","4","3","1","4"
175,"singapore_clip1","","4","3","4","3","4","3","3","4"
175,"singapore_clip2","","4","3","3","3","5","3","3","5"
175,"singapore_clip3","","4","2","3","3","4","3","4","4"
175,"singapore_clip5","","4","3","4","4","4","3","4","4"
175,"singapore_clip7","","4","3","4","4","4","4","4","4"
175,"standard_clip1","","4","5","4","5","5","4","2","5"
175,"standard_clip2","","5","5","5","5","5","4","3","5"
175,"standard_clip3","","4","5","4","3","4","4","4","5"
175,"standard_clip5","","4","5","4","4","5","3","3","5"
175,"standard_clip7","","4","5","3","5","4","4","2","5"
175,"taiwan_clip1","","3","2","2","4","4","3","2","4"
175,"taiwan_clip2","","3","3","3","3","4","3","2","4"
175,"taiwan_clip3","","4","2","2","3","2","3","1","4"
175,"taiwan_clip5","","3","4","2","3","2","2","2","4"
175,"taiwan_clip7","","3","3","2","3","4","3","2","3"
175,"tianjin_clip1","","4","4","2","4","4","3","2","4"
175,"tianjin_clip2","","4","3","4","4","5","3","4","5"
175,"tianjin_clip3","","4","5","4","5","4","3","4","5"
175,"tianjin_clip5","","3","4","2","3","4","3","2","5"
175,"tianjin_clip7","","4","5","4","5","5","3","3","5"
177,"attention_check_agree","","4","4","4","4","4","4","2","2"
177,"attention_check_disagree","","4","4","4","4","4","4","2","2"
177,"attention_check_neutral","","4","2","4","2","4","2","2","2"
177,"beijing_clip1","","4","4","4","4","4","4","2","4"
177,"beijing_clip2","","4","4","4","4","4","4","2","4"
177,"beijing_clip3","","4","4","4","4","4","4","2","4"
177,"beijing_clip4","","4","4","4","4","4","4","2","4"
177,"beijing_clip5","","4","4","4","4","4","4","2","4"
177,"dongbei_clip1","","4","2","4","2","4","2","2","2"
177,"dongbei_clip2","","4","2","4","2","4","2","2","2"
177,"dongbei_clip3","","4","4","4","4","4","4","2","2"
177,"dongbei_clip5","","4","2","4","2","4","2","2","2"
177,"dongbei_clip7","","4","2","4","2","4","2","2","2"
177,"guangdong_clip1","","4","2","4","2","4","2","2","2"
177,"guangdong_clip2","","4","2","4","2","4","2","2","2"
177,"guangdong_clip3","","4","2","4","2","4","2","2","2"
177,"guangdong_clip5","","4","2","4","2","4","2","2","2"
177,"guangdong_clip7","","4","2","4","2","4","2","2","2"
177,"sichuan_clip1","","4","2","4","2","4","2","2","2"
177,"sichuan_clip2","","4","2","4","2","4","2","2","2"
177,"sichuan_clip3","","4","2","4","2","4","2","2","2"
177,"sichuan_clip5","","4","2","4","2","4","2","2","2"
177,"sichuan_clip7","","4","2","4","2","4","2","2","2"
177,"singapore_clip1","","4","2","4","4","4","4","2","2"
177,"singapore_clip2","","4","2","4","2","4","2","2","2"
177,"singapore_clip3","","4","2","4","2","4","2","2","2"
177,"singapore_clip5","","4","2","4","2","4","2","2","2"
177,"singapore_clip7","","4","2","4","4","4","4","2","4"
177,"standard_clip1","","4","2","4","2","4","2","2","4"
177,"standard_clip2","","4","4","4","4","4","4","2","4"
177,"standard_clip3","","4","4","4","4","4","4","2","4"
177,"standard_clip5","","4","4","4","4","4","4","4","4"
177,"standard_clip7","","4","4","4","4","4","4","2","4"
177,"taiwan_clip1","","4","2","4","2","4","2","2","2"
177,"taiwan_clip2","","4","2","4","2","4","2","2","2"
177,"taiwan_clip3","","4","2","4","2","4","2","2","4"
177,"taiwan_clip5","","4","4","4","4","4","4","2","2"
177,"taiwan_clip7","","4","2","4","2","4","2","2","2"
177,"tianjin_clip1","","4","2","4","2","4","2","2","2"
177,"tianjin_clip2","","4","2","4","2","4","2","2","2"
177,"tianjin_clip3","","4","2","4","2","4","2","2","2"
177,"tianjin_clip5","","4","2","4","2","4","2","2","2"
177,"tianjin_clip7","","4","2","4","2","4","2","2","2"
178,"attention_check_agree","","6","6","6","6","6","6","6","6"
178,"attention_check_disagree","","0","0","0","0","0","0","0","0"
178,"attention_check_neutral","","3","3","3","3","3","3","3","3"
178,"beijing_clip1","","4","4","4","4","4","4","4","5"
178,"beijing_clip2","","5","3","4","5","5","4","4","5"
178,"beijing_clip3","","4","4","3","4","4","4","4","5"
178,"beijing_clip4","","4","4","4","5","4","4","3","5"
178,"beijing_clip5","","4","4","4","4","4","4","4","4"
178,"dongbei_clip1","","3","3","3","3","3","3","2","2"
178,"dongbei_clip2","","2","2","3","3","2","3","1","1"
178,"dongbei_clip3","","2","2","3","3","3","3","2","2"
178,"dongbei_clip5","","3","3","3","4","3","4","3","4"
178,"dongbei_clip7","","2","3","3","3","3","3","2","3"
178,"guangdong_clip1","","2","3","3","3","3","3","2","2"
178,"guangdong_clip2","","2","2","3","3","3","3","2","3"
178,"guangdong_clip3","","3","3","3","3","3","3","2","2"
178,"guangdong_clip5","","1","3","3","3","1","3","1","1"
178,"guangdong_clip7","","4","2","4","3","4","3","1","2"
178,"sichuan_clip1","","5","3","3","4","4","3","3","3"
178,"sichuan_clip2","","4","3","3","3","4","3","4","4"
178,"sichuan_clip3","","4","3","3","3","4","3","4","4"
178,"sichuan_clip5","","4","3","3","3","4","3","3","4"
178,"sichuan_clip7","","3","3","3","3","3","3","3","4"
178,"singapore_clip1","","4","3","4","3","4","3","3","3"
178,"singapore_clip2","","3","3","3","3","4","3","3","2"
178,"singapore_clip3","","4","4","3","3","4","3","3","3"
178,"singapore_clip5","","3","3","3","3","3","3","3","3"
178,"singapore_clip7","","3","3","3","3","3","3","3","3"
178,"standard_clip1","","4","4","4","4","4","4","3","6"
178,"standard_clip2","","4","3","3","4","4","3","3","5"
178,"standard_clip3","","4","4","3","5","4","4","3","6"
178,"standard_clip5","","4","4","3","4","4","4","3","5"
178,"standard_clip7","","4","4","4","5","4","5","3","5"
178,"taiwan_clip1","","3","3","3","3","3","3","3","3"
178,"taiwan_clip2","","3","3","3","3","3","4","2","3"
178,"taiwan_clip3","","3","3","3","3","3","3","2","3"
178,"taiwan_clip5","","2","3","3","3","2","3","2","2"
178,"taiwan_clip7","","2","3","3","3","2","3","2","2"
178,"tianjin_clip1","","3","3","3","3","4","3","3","4"
178,"tianjin_clip2","","4","3","3","3","3","3","4","4"
178,"tianjin_clip3","","4","3","3","3","4","3","4","4"
178,"tianjin_clip5","","3","3","3","3","3","3","2","3"
178,"tianjin_clip7","","4","3","3","4","4","3","3","4"
18,"attention_check_agree","","6","6","6","6","6","6","6","6"
18,"attention_check_disagree","","0","0","0","0","0","0","0","0"
18,"attention_check_neutral","","3","3","3","3","3","3","3","3"
18,"beijing_clip1","","3","3","3","3","3","3","3","3"
18,"beijing_clip2","","3","3","3","3","3","3","3","3"
18,"beijing_clip3","","3","3","3","3","3","3","3","3"
18,"beijing_clip4","","3","3","3","3","3","3","3","3"
18,"beijing_clip5","","3","3","3","3","3","3","3","3"
18,"dongbei_clip1","","3","3","3","3","3","3","3","3"
18,"dongbei_clip2","","3","3","3","3","3","3","3","3"
18,"dongbei_clip3","","3","3","3","3","3","3","3","3"
18,"dongbei_clip5","","3","3","3","3","3","3","3","3"
18,"dongbei_clip7","","3","3","3","3","3","3","3","3"
18,"guangdong_clip1","","3","3","3","3","3","3","3","3"
18,"guangdong_clip2","","3","3","3","3","3","3","3","3"
18,"guangdong_clip3","","3","3","3","3","3","3","3","3"
18,"guangdong_clip5","","3","3","3","3","3","3","3","3"
18,"guangdong_clip7","","3","3","3","3","3","3","3","3"
18,"sichuan_clip1","","3","3","3","3","3","3","3","3"
18,"sichuan_clip2","","3","3","3","3","3","3","3","3"
18,"sichuan_clip3","","3","3","3","3","3","3","3","3"
18,"sichuan_clip5","","3","3","3","3","3","3","3","3"
18,"sichuan_clip7","","3","3","3","3","3","3","3","3"
18,"singapore_clip1","","3","3","3","3","3","3","3","3"
18,"singapore_clip2","","3","3","3","3","3","3","3","3"
18,"singapore_clip3","","3","3","3","3","3","3","3","3"
18,"singapore_clip5","","3","3","3","3","3","3","3","3"
18,"singapore_clip7","","3","3","3","3","3","3","3","3"
18,"standard_clip1","","3","3","3","3","3","3","3","3"
18,"standard_clip2","","3","3","3","3","3","3","3","3"
18,"standard_clip3","","3","3","3","3","3","3","3","3"
18,"standard_clip5","","3","3","3","3","3","3","3","3"
18,"standard_clip7","","3","3","3","3","3","3","3","3"
18,"taiwan_clip1","","3","3","3","3","3","3","3","3"
18,"taiwan_clip2","","3","3","3","3","3","3","3","3"
18,"taiwan_clip3","","3","3","3","3","3","3","3","3"
18,"taiwan_clip5","","3","3","3","3","3","3","3","3"
18,"taiwan_clip7","","3","3","3","3","3","3","3","3"
18,"tianjin_clip1","","3","3","3","3","3","3","3","3"
18,"tianjin_clip2","","3","3","3","3","3","3","3","3"
18,"tianjin_clip3","","3","3","3","3","3","3","3","3"
18,"tianjin_clip5","","3","3","3","3","3","3","3","3"
18,"tianjin_clip7","","3","3","3","3","3","3","3","3"
184,"attention_check_agree","","6","6","6","6","6","6","6","6"
184,"attention_check_disagree","","0","0","0","0","0","0","0","0"
184,"attention_check_neutral","","3","3","3","3","3","3","3","3"
184,"beijing_clip1","","3","4","3","3","3","3","3","4"
184,"beijing_clip2","","4","3","3","3","3","4","3","4"
184,"beijing_clip3","","3","4","3","3","3","3","3","4"
184,"beijing_clip4","","3","3","3","3","3","3","3","4"
184,"beijing_clip5","","4","4","3","3","3","4","3","5"
184,"dongbei_clip1","","3","3","3","3","3","3","3","2"
184,"dongbei_clip2","","3","3","3","3","3","3","3","2"
184,"dongbei_clip3","","3","3","3","3","3","3","3","3"
184,"dongbei_clip5","","3","3","3","3","3","3","3","4"
184,"dongbei_clip7","","3","3","3","3","3","3","3","2"
184,"guangdong_clip1","","3","3","3","3","3","2","3","1"
184,"guangdong_clip2","","3","3","3","3","3","2","3","0"
184,"guangdong_clip3","","3","3","3","3","3","2","3","1"
184,"guangdong_clip5","","3","3","3","3","3","3","3","0"
184,"guangdong_clip7","","3","3","3","3","3","3","3","1"
184,"sichuan_clip1","","3","4","3","3","3","3","3","3"
184,"sichuan_clip2","","3","3","3","3","3","2","3","3"
184,"sichuan_clip3","","3","3","3","3","3","2","3","3"
184,"sichuan_clip5","","3","3","3","3","3","2","3","3"
184,"sichuan_clip7","","3","4","3","3","3","3","3","3"
184,"singapore_clip1","","3","3","3","3","3","3","3","2"
184,"singapore_clip2","","3","3","3","3","3","3","3","2"
184,"singapore_clip3","","3","4","3","3","3","3","3","2"
184,"singapore_clip5","","3","3","3","3","3","3","3","3"
184,"singapore_clip7","","3","3","3","3","3","3","3","4"
184,"standard_clip1","","3","4","3","3","3","3","3","3"
184,"standard_clip2","","3","3","3","3","3","3","3","4"
184,"standard_clip3","","3","3","3","3","3","3","3","3"
184,"standard_clip5","","3","3","3","3","3","4","3","4"
184,"standard_clip7","","3","4","3","3","3","4","3","3"
184,"taiwan_clip1","","3","3","3","3","3","3","3","3"
184,"taiwan_clip2","","2","3","3","3","3","3","3","3"
184,"taiwan_clip3","","3","3","3","3","3","3","3","2"
184,"taiwan_clip5","","3","3","3","3","3","3","3","3"
184,"taiwan_clip7","","3","3","3","3","3","3","3","3"
184,"tianjin_clip1","","3","4","3","3","3","4","3","4"
184,"tianjin_clip2","","3","3","3","3","3","2","3","3"
184,"tianjin_clip3","","3","3","3","3","3","2","3","3"
184,"tianjin_clip5","","3","3","3","3","3","2","3","3"
184,"tianjin_clip7","","4","4","3","3","3","4","3","4"
189,"attention_check_agree","","6","6","6","6","6","6","6","6"
189,"attention_check_disagree","","0","0","0","0","0","0","0","0"
189,"attention_check_neutral","","3","3","3","3","3","3","3","3"
189,"beijing_clip1","","4","3","4","4","4","4","3","4"
189,"beijing_clip2","","4","3","3","4","4","4","3","4"
189,"beijing_clip3","","4","3","4","3","4","4","3","3"
189,"beijing_clip4","","4","4","4","4","4","5","3","4"
189,"beijing_clip5","","3","3","3","4","4","4","2","2"
189,"dongbei_clip1","","4","2","4","3","4","2","3","3"
189,"dongbei_clip2","","4","2","4","3","4","2","3","2"
189,"dongbei_clip3","","3","1","2","3","4","2","2","1"
189,"dongbei_clip5","","4","2","4","3","4","3","2","2"
189,"dongbei_clip7","","4","2","3","3","4","2","2","3"
189,"guangdong_clip1","","4","2","4","3","4","3","3","2"
189,"guangdong_clip2","","3","2","3","3","4","2","3","1"
189,"guangdong_clip3","","4","2","4","3","4","3","3","2"
189,"guangdong_clip5","","3","1","3","3","4","1","2","1"
189,"guangdong_clip7","","4","2","4","3","4","4","3","1"
189,"sichuan_clip1","","3","2","4","3","4","2","3","3"
189,"sichuan_clip2","","3","1","3","3","4","1","4","3"
189,"sichuan_clip3","","4","2","4","2","4","2","3","3"
189,"sichuan_clip5","","4","2","3","3","3","2","2","3"
189,"sichuan_clip7","","3","1","3","3","4","1","3","3"
189,"singapore_clip1","","4","3","4","4","4","4","3","3"
189,"singapore_clip2","","4","3","4","3","4","4","3","4"
189,"singapore_clip3","","4","3","4","3","5","3","3","4"
189,"singapore_clip5","","4","3","4","4","4","3","3","3"
189,"singapore_clip7","","4","2","4","3","4","3","3","3"
189,"standard_clip1","","4","3","4","4","4","4","3","4"
189,"standard_clip2","","4","3","4","5","4","5","3","5"
189,"standard_clip3","","4","4","3","4","4","4","2","4"
189,"standard_clip5","","3","4","4","4","4","5","3","5"
189,"standard_clip7","","4","3","4","4","4","5","3","4"
189,"taiwan_clip1","","4","3","3","4","4","4","2","3"
189,"taiwan_clip2","","4","3","3","3","4","4","1","3"
189,"taiwan_clip3","","3","3","3","3","4","4","1","3"
189,"taiwan_clip5","","4","3","3","3","4","4","2","3"
189,"taiwan_clip7","","3","3","2","3","4","4","2","3"
189,"tianjin_clip1","","4","2","4","3","4","1","3","3"
189,"tianjin_clip2","","4","2","3","3","4","2","3","3"
189,"tianjin_clip3","","4","2","3","3","4","3","2","3"
189,"tianjin_clip5","","2","2","2","3","3","3","1","3"
189,"tianjin_clip7","","3","3","3","4","4","4","2","3"
191,"attention_check_agree","","6","6","6","6","6","6","6","6"
191,"attention_check_disagree","","0","0","0","0","0","0","0","0"
191,"attention_check_neutral","","3","3","3","3","3","3","3","3"
191,"beijing_clip1","","3","3","3","3","3","3","3","3"
191,"beijing_clip2","","3","3","3","3","3","3","3","3"
191,"beijing_clip3","","3","3","3","3","3","3","3","3"
191,"beijing_clip4","","3","3","3","3","3","3","3","3"
191,"beijing_clip5","","3","3","3","3","3","3","3","3"
191,"dongbei_clip1","","3","3","3","3","3","3","3","3"
191,"dongbei_clip2","","3","3","3","3","4","3","3","3"
191,"dongbei_clip3","","3","3","3","3","3","3","3","3"
191,"dongbei_clip5","","3","3","3","3","3","3","3","3"
191,"dongbei_clip7","","3","3","3","3","3","3","3","3"
191,"guangdong_clip1","","3","3","3","3","3","3","3","3"
191,"guangdong_clip2","","3","3","3","3","3","3","3","3"
191,"guangdong_clip3","","3","3","3","3","3","3","3","3"
191,"guangdong_clip5","","3","3","3","3","3","3","3","3"
191,"guangdong_clip7","","3","3","3","3","3","3","3","3"
191,"sichuan_clip1","","3","3","3","3","3","3","3","3"
191,"sichuan_clip2","","3","3","3","3","3","3","3","3"
191,"sichuan_clip3","","3","3","3","3","3","3","3","3"
191,"sichuan_clip5","","3","3","4","3","4","3","3","3"
191,"sichuan_clip7","","3","3","3","3","3","3","3","3"
191,"singapore_clip1","","3","3","3","3","3","3","3","3"
191,"singapore_clip2","","3","3","3","3","3","3","3","3"
191,"singapore_clip3","","3","3","3","3","3","3","3","3"
191,"singapore_clip5","","3","3","3","3","3","3","3","3"
191,"singapore_clip7","","3","3","3","3","5","3","3","3"
191,"standard_clip1","","3","3","3","3","3","3","3","3"
191,"standard_clip2","","3","3","3","3","3","3","3","3"
191,"standard_clip3","","4","3","3","3","3","3","3","3"
191,"standard_clip5","","5","4","5","3","3","5","3","3"
191,"standard_clip7","","3","3","3","3","3","3","3","3"
191,"taiwan_clip1","","3","3","3","3","3","3","3","3"
191,"taiwan_clip2","","3","3","3","3","3","3","3","3"
191,"taiwan_clip3","","3","3","3","3","3","3","3","3"
191,"taiwan_clip5","","3","3","3","3","3","3","3","3"
191,"taiwan_clip7","","3","3","3","3","3","3","3","3"
191,"tianjin_clip1","","3","3","3","3","3","3","3","3"
191,"tianjin_clip2","","3","3","3","3","3","3","3","3"
191,"tianjin_clip3","","3","3","3","3","3","3","3","3"
191,"tianjin_clip5","","3","3","4","3","3","3","3","3"
191,"tianjin_clip7","","3","3","3","3","3","3","3","3"
195,"attention_check_agree","","6","6","6","6","6","6","6","6"
195,"attention_check_disagree","","0","0","0","0","0","0","0","0"
195,"attention_check_neutral","","3","3","3","3","3","3","3","3"
195,"beijing_clip1","","3","4","3","3","3","3","3","3"
195,"beijing_clip2","","3","3","3","3","3","3","3","3"
195,"beijing_clip3","","3","3","3","3","3","3","3","3"
195,"beijing_clip4","","3","3","3","3","3","3","3","3"
195,"beijing_clip5","","3","3","3","3","3","3","3","3"
195,"dongbei_clip1","","3","3","3","3","3","3","3","3"
195,"dongbei_clip2","","3","3","3","3","3","3","3","3"
195,"dongbei_clip3","","3","3","3","3","3","3","3","3"
195,"dongbei_clip5","","3","4","3","3","3","3","3","3"
195,"dongbei_clip7","","3","3","3","3","3","3","3","3"
195,"guangdong_clip1","","3","4","3","3","3","3","3","3"
195,"guangdong_clip2","","3","3","3","3","3","3","3","3"
195,"guangdong_clip3","","3","3","3","3","3","3","3","3"
195,"guangdong_clip5","","3","3","3","3","3","3","3","3"
195,"guangdong_clip7","","3","3","3","3","3","3","3","3"
195,"sichuan_clip1","","3","3","3","3","3","3","3","3"
195,"sichuan_clip2","","3","2","3","3","3","3","4","3"
195,"sichuan_clip3","","3","3","3","3","3","3","3","3"
195,"sichuan_clip5","","3","3","3","3","3","3","3","3"
195,"sichuan_clip7","","3","3","3","3","3","3","3","3"
195,"singapore_clip1","","3","3","3","3","3","3","3","3"
195,"singapore_clip2","","3","3","3","3","3","3","3","3"
195,"singapore_clip3","","3","3","3","3","3","3","3","3"
195,"singapore_clip5","","3","3","3","3","3","3","3","3"
195,"singapore_clip7","","3","3","4","3","3","3","3","4"
195,"standard_clip1","","3","3","3","3","3","3","3","3"
195,"standard_clip2","","3","3","3","3","3","3","3","3"
195,"standard_clip3","","3","3","3","3","3","3","3","3"
195,"standard_clip5","","3","3","3","3","3","3","3","3"
195,"standard_clip7","","3","3","4","3","3","3","3","3"
195,"taiwan_clip1","","3","3","3","3","3","3","3","3"
195,"taiwan_clip2","","3","3","3","3","3","3","3","3"
195,"taiwan_clip3","","3","3","3","3","3","3","3","3"
195,"taiwan_clip5","","3","3","3","3","3","3","3","3"
195,"taiwan_clip7","","3","3","3","3","3","3","3","3"
195,"tianjin_clip1","","3","4","3","3","3","3","3","3"
195,"tianjin_clip2","","3","3","3","3","3","3","3","3"
195,"tianjin_clip3","","3","3","3","3","3","3","3","3"
195,"tianjin_clip5","","3","3","3","3","3","3","3","3"
195,"tianjin_clip7","","3","4","3","3","3","3","3","3"
197,"attention_check_agree","","4","4","4","4","4","5","3","4"
197,"attention_check_disagree","","5","5","5","5","5","5","5","5"
197,"attention_check_neutral","","5","5","4","5","5","5","5","5"
197,"beijing_clip1","","5","5","4","5","5","4","4","5"
197,"beijing_clip2","","6","6","6","6","6","6","6","6"
197,"beijing_clip3","","5","5","5","5","4","5","5","4"
197,"beijing_clip4","","4","3","5","4","4","4","4","4"
197,"beijing_clip5","","5","5","4","5","5","4","5","4"
197,"dongbei_clip1","","4","3","4","4","4","4","4","4"
197,"dongbei_clip2","","4","3","4","4","4","2","3","3"
197,"dongbei_clip3","","5","5","5","5","6","5","5","5"
197,"dongbei_clip5","","4","2","5","3","5","2","3","5"
197,"dongbei_clip7","","4","2","5","4","4","3","3","3"
197,"guangdong_clip1","","4","5","5","5","5","5","5","5"
197,"guangdong_clip2","","5","5","6","6","6","6","5","5"
197,"guangdong_clip3","","5","3","5","5","5","4","4","5"
197,"guangdong_clip5","","4","4","4","5","5","4","4","4"
197,"guangdong_clip7","","5","4","5","5","5","5","5","5"
197,"sichuan_clip1","","4","1","5","2","4","1","3","3"
197,"sichuan_clip2","","4","4","4","4","4","4","5","5"
197,"sichuan_clip3","","5","5","4","4","4","4","4","4"
197,"sichuan_clip5","","3","3","3","3","3","3","3","3"
197,"sichuan_clip7","","4","1","5","1","5","1","3","4"
197,"singapore_clip1","","5","4","4","4","5","5","5","5"
197,"singapore_clip2","","5","3","4","5","5","5","5","5"
197,"singapore_clip3","","4","3","4","5","5","5","4","5"
197,"singapore_clip5","","5","4","4","5","5","4","4","4"
197,"singapore_clip7","","4","3","4","5","5","5","4","5"
197,"standard_clip1","","5","4","5","5","5","5","4","5"
197,"standard_clip2","","6","5","5","5","5","5","5","5"
197,"standard_clip3","","5","5","5","5","4","5","5","4"
197,"standard_clip5","","5","5","5","5","5","5","5","5"
197,"standard_clip7","","4","4","4","5","5","4","5","5"
197,"taiwan_clip1","","5","5","5","6","5","5","5","5"
197,"taiwan_clip2","","5","4","5","6","5","5","5","5"
197,"taiwan_clip3","","5","5","5","5","5","5","5","6"
197,"taiwan_clip5","","4","4","4","4","4","4","4","4"
197,"taiwan_clip7","","5","6","5","5","5","5","5","5"
197,"tianjin_clip1","","5","5","5","5","6","5","5","6"
197,"tianjin_clip2","","6","6","6","6","6","6","6","6"
